UserID,taskid,Original Attempts,Combined_Attempts,ErrorClass,Command_Category
1109,489,"['create table STUDENTS (  Student ID int not null,   First Name varchar(20) not null,   Last Name varchar(20) not null,   Course of Studies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(StudentID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50)l,   primary key(student_id))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50),   primary key(student_id))']","create table students( student_id int not null, firstname varchar(20) not null, lastname varchar(20) not null, study_course varchar(50) primary key(student_id))",0,DDL
1109,489,"['create table STUDENTS (  Student ID int not null,   First Name varchar(20) not null,   Last Name varchar(20) not null,   Course of Studies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(StudentID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50)l,   primary key(student_id))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50),   primary key(student_id))']","create table students( student_id int not null, firstname varchar(20) not null, lastname varchar(20) not null, study_course varchar(50), primary keystudent_id)",0,DDL
1109,489,"['create table STUDENTS (  Student ID int not null,   First Name varchar(20) not null,   Last Name varchar(20) not null,   Course of Studies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(StudentID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50)l,   primary key(student_id))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50),   primary key(student_id))']","create table students( student_id int not null, firstname varchar(20) not null, lastname varchar(20) not null, study_course varchar(50), primary key(student_id)",0,DDL
1109,489,"['create table STUDENTS (  Student ID int not null,   First Name varchar(20) not null,   Last Name varchar(20) not null,   Course of Studies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(StudentID))', 'create table STUDENTS (  StudentID int not null,   FName varchar(20) not null,   LName varchar(20) not null,   CourseofStudies varchar(50) not null,   primary key(Student ID))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50)l,   primary key(student_id))', 'create table STUDENTS (  student_id int not null,   firstname varchar(20) not null,   lastname varchar(20) not null,   study_course varchar(50),   primary key(student_id))']","create table students( student_id int not null, first name varchar(20) not null, lastname varchar(20) not null, study_course varchar(50), primary key(student_id))",0,DDL
1113,467,"[""select employee_IDfrom Pilotwhere licence != 'I'  or licence != 'II'"", ""select employee_IDfrom Pilotwhere license != 'I'  or license != 'II'"", ""select *from Pilot p, Pilot p1where p.license != 'I'  or p1.license != 'II' and p.employee_ID=p1.employee_ID"", ""select *from Pilotwhere license != 'I'  or license != 'II'"", ""select *from Pilot where license != 'I'  ""]","select * from Employees where department = 'HR' or department = 'Finance' and salary > 50000''select * from Products where category != 'Electronics' or category != 'Clothing' and price < 100''select * from Orders o, Customers c where o.customer_id = c.customer_id and c.country = 'USA' or c.country = 'Canada' and o.status = 'Delivered''select * from Transactions where type = 'Credit' or type = 'Debit' and amount >= 1000''select * from Inventory i, Suppliers s where i.supplier_id = s.supplier_id and s.rating != 'High' or s.rating != 'Medium' and i.quantity > 50",2,DQL
1113,467,"[""select employee_IDfrom Pilotwhere licence != 'I'  or licence != 'II'"", ""select employee_IDfrom Pilotwhere license != 'I'  or license != 'II'"", ""select *from Pilot p, Pilot p1where p.license != 'I'  or p1.license != 'II' and p.employee_ID=p1.employee_ID"", ""select *from Pilotwhere license != 'I'  or license != 'II'"", ""select *from Pilot where license != 'I'  ""]","select customer_name from Customers where order_date > 2021-01-01 and total_amount < 500''select * from Employees where department = 'Marketing' and salary > 60000 order by employee_id''select * from Products where category = 'Home & Garden' or category = 'Outdoor' limit 10''select product_name, count(*) from Sales group by product_name having total_sales > 1000''select * from Orders where order_status = 'Pending' order by order_date desc",0,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select avg(distance) as avg_distance from flights where departure_time not between '08:00:00' and '17:00:00,2,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select sum(cost) as total_cost from passengers where age >= 18 and age <= 50 or gender = 'Female,2,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select distinct destination from flights where arrival_date like '2022-10%,2,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select count(*) as num_flights from routes where distance > 1000 order by distance desc,2,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select max(fare) - min(fare) as fare_difference from tickets where date_purchased between '2022-01-01' and '2022-12-31,2,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select count(flight_id as total_flights from flights where status = 'On Time,0,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select * from passengers where last_name = 'Smith' and ORDER BY age asc,0,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select sum(total_sales) as sales_total from sales where sale_date = '2022-09-15,0,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']",select min(price) as lowest_price from products group by category having count(*) > 10,0,DQL
1113,476,"['select count(*) as Amountfrom Departurewhere flight_label not null', 'select count(*) as Amountfrom Departurewhere flight_label != null', 'select count(rownum) as Amountfrom Departure', 'select count(distinct flight_label) as Amountfrom Departure', 'select count(distinct serial_number\t) as Amountfrom Departure']","select first_name, last_name from customers where date_joined >= '2022-01-01' and date_joined <= '2022-12-31' order by date_joined",0,DQL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(20) not null, Firstname varchar(20) not null, BirthDate date not null, PlayerNo varchar(20), Position varchar(20), primary key (Name))",2,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(30) not null, Firstname varchar(30) not null, BirthDate date not null, PlayerNo varchar(2), Position varchar(10), primary key (Name, Firstname))",2,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(30) not null, Firstname varchar(30) not null, BirthDate date not null, PlayerNo varchar(2), Position varchar(10), primary key (Firstname, BirthDate))",2,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(30) not null, Firstname varchar(30) not null, BirthDate date not null, PlayerNo varchar(2), Position varchar(10), primary key (BirthDate))",2,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(20 not null, Firstname varchar(20) not null, BirthDate date not null, PlayerNo varchar(20), Position varchar(20), primary key (Name))",0,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player Name varchar(20) not null, Firstname varchar(20) not null, BirthDate date not null, PlayerNo varchar(20), Position varchar(20), primary key (Name, Firstname)",0,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(30) not null, Firstname varchar(30) not null, BirthDate date not null, PlayerNo varchar(2), Position varchar(10), primary key Name, Firstname, BirthDate)",0,DDL
1113,487,"['create table Player (  LastName varchar(255),  FirstName varchar(255),  Bdate varchar(255),  Position varchar(255))', ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position='Goalkeeper' OR Position= 'defence' OR Position= 'forwards' OR Position= 'midfield'))"", ""create table Player (  Name varchar(20) not null,  Firstname varchar(20) not null,  BirthDate date not null,  PlayerNo varchar(20),  Position varchar(20),  CHECK (Position IN ('Goalkeeper', 'defence', 'forwards', 'midfield')),  primary key(Name, Firstname, BirthDate))""]","create table Player (Name varchar(30) not null, Firstname varchar(30) not null, BirthDate date not null, PlayerNo varchar(2), Position varchar(10), primary key (Name Firstname BirthDate))",0,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null primary key, first_name varchar(20) not null, last_name varchar(20) not null, course varchar(50))",2,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int primary key, first_name varchar(20) not null, last_name varchar(20) not null, study_course varchar(50))",2,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(id int not null primary key, first_name varchar(20) not null, last_name varchar(20), study_course varchar(50) not null)",2,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null, study_course varchar(50), primary key(student_id, first_name))",2,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null, study_course int, primary key(student_id))",2,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null, study_course varchar 50, primary key(student_id))",0,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null, study_course varchar(50,) primary key(student_id))",0,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null study_course varchar(50), primary key(student_id))",0,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null, study_course varchar(50), primary key(student_id)",0,DDL
1113,489,"['create table STUDENTS()', 'create table STUDENTS (student ID int not null,first name varchar (10) not null,last name varchar (10) not null,course varchar (20) not null,primary key(student ID))', 'create table STUDENTS (ID int not null,FName varchar (10) not null,LName varchar (10) not null,Course varchar (20) not null,primary key (ID) )', 'create table STUDENTS (studentID int not null,firstname varchar (10) not null,lastname varchar (10) not null,course varchar (20) not null,primary key(studentID))', 'create table STUDENTS (student_id int not null,firstname varchar(10) not null,lastname varchar (10) not null,study_course varchar (10) DEFAULT null,primary key (student_id) )']","create table STUDENTS(student_id int not null, first_name varchar(20) not null, last_name varchar(20) not null, study_course varchar(50), primary keystudent _id)",0,DDL
1114,467,"[""SELECT *FROM pilotWHERE license not ('I' or 'II')"", ""SELECT *FROM pilotWHERE license not in ('I' , 'II')"", 'SELECT *FROM pilotWHERE license not (I, II)']",SELECT * from pilot WHERE not (license='I' OR license='II'),2,DQL
1114,467,"[""SELECT *FROM pilotWHERE license not ('I' or 'II')"", ""SELECT *FROM pilotWHERE license not in ('I' , 'II')"", 'SELECT *FROM pilotWHERE license not (I, II)']",SELECT * from pilot WHERE license<> 'I' AND license<> 'II,2,DQL
1114,467,"[""SELECT *FROM pilotWHERE license not ('I' or 'II')"", ""SELECT *FROM pilotWHERE license not in ('I' , 'II')"", 'SELECT *FROM pilotWHERE license not (I, II)']",SELECT * from pilot WHERE not (license='I' AND license='II'),2,DQL
1114,467,"[""SELECT *FROM pilotWHERE license not ('I' or 'II')"", ""SELECT *FROM pilotWHERE license not in ('I' , 'II')"", 'SELECT *FROM pilotWHERE license not (I, II)']",select * from pilot where not license='I' AND not license='II,0,DQL
1114,467,"[""SELECT *FROM pilotWHERE license not ('I' or 'II')"", ""SELECT *FROM pilotWHERE license not in ('I' , 'II')"", 'SELECT *FROM pilotWHERE license not (I, II)']",SELECT * from pilot WHERE license not= 'I' AND license not= 'II,0,DQL
1114,467,"[""SELECT *FROM pilotWHERE license not ('I' or 'II')"", ""SELECT *FROM pilotWHERE license not in ('I' , 'II')"", 'SELECT *FROM pilotWHERE license not (I, II)']",SELECT * from pilot WHERE not (license='I') AND not (license='II'),0,DQL
1114,476,"['SELECT COUNT(DISTINCT serial_number) AS amountFROM departure', 'SELECT COUNT(DISTINCT serial_number)FROM departure']",SELECT COUNT(serial_number) AS amount FROM departure WHERE type = 'outbound,2,DQL
1114,476,"['SELECT COUNT(DISTINCT serial_number) AS amountFROM departure', 'SELECT COUNT(DISTINCT serial_number)FROM departure']",SELECT DISTINCT COUNT(serial_number) AS amount FROM departure,2,DQL
1114,476,"['SELECT COUNT(DISTINCT serial_number) AS amountFROM departure', 'SELECT COUNT(DISTINCT serial_number)FROM departure']",SELECT COUNT(serial_number) AS distinct_amount FROM departure GROUP BY type,2,DQL
1114,476,"['SELECT COUNT(DISTINCT serial_number) AS amountFROM departure', 'SELECT COUNT(DISTINCT serial_number)FROM departure']","select count distinct serial_number, type as amount from departure",0,DQL
1114,476,"['SELECT COUNT(DISTINCT serial_number) AS amountFROM departure', 'SELECT COUNT(DISTINCT serial_number)FROM departure']",SELECT COUNT(DISTINCT serial_number) AS amount from departure,0,DQL
1114,476,"['SELECT COUNT(DISTINCT serial_number) AS amountFROM departure', 'SELECT COUNT(DISTINCT serial_number)FROM departure']",SELECT COUNT(DISTINCT(serial_number) AS amount FROM departure,0,DQL
1114,478,"['SELECT job, AVG(salary) as average_salaryFROM employeeGROUP BY job', 'SELECT job, AVG(salary)FROM employeeGROUP BY job']","SELECT department, COUNT(*) as num_employees FROM employee GROUP BY department",2,DQL
1114,478,"['SELECT job, AVG(salary) as average_salaryFROM employeeGROUP BY job', 'SELECT job, AVG(salary)FROM employeeGROUP BY job']","SELECT job_title, MAX(salary) + MIN(salary) as salary_range FROM employee GROUP BY job_title",2,DQL
1114,478,"['SELECT job, AVG(salary) as average_salaryFROM employeeGROUP BY job', 'SELECT job, AVG(salary)FROM employeeGROUP BY job']","SELECT first_name, last_name, SUM(salary) as total_salary FROM employee GROUP BY first_name",2,DQL
1114,478,"['SELECT job, AVG(salary) as average_salaryFROM employeeGROUP BY job', 'SELECT job, AVG(salary)FROM employeeGROUP BY job']",SELECT department AVG(salary) as average_salary FROM employee GROUP BY department,0,DQL
1114,478,"['SELECT job, AVG(salary) as average_salaryFROM employeeGROUP BY job', 'SELECT job, AVG(salary)FROM employeeGROUP BY job']","SELECT job, MAX(salary) as max_salary FROM employee GROUP BY job WHERE salary > 50000",0,DQL
1114,478,"['SELECT job, AVG(salary) as average_salaryFROM employeeGROUP BY job', 'SELECT job, AVG(salary)FROM employeeGROUP BY job']","SELECT department, COUNT(*) as num_employees FROM employee GROUP BY department ORDER BY num_employees DESC",0,DQL
1114,485,"['TRANCATE WINE', 'TRUNCATE WINE']",SELECT * wine''UPDATE wine SET price = price + 10 WHERE year = 2020''DELETE name FROM wine WHERE country = 'Italy,2,DML
1114,485,"['TRANCATE WINE', 'TRUNCATE WINE']","INSERT INTO wine (id, name, vintage, region) VALUES ('001', 'Merlot', 2019, 'France')''SELECT name AS wine_name AND region AS wine_region FROM wine''CREATE TABLE wines (id INT, name VARCHAR(50) region VARCHAR(50))",0,DML
1114,487,"['CREATE TABLE FOOTBALL(  \tfirstname VARCHAR(30),\tlastname VARCHAR(30),\tbirthday DATE,\tshirtnum INT,\tposition VARCHAR(30),\tPRIMARY KEY(firstname, lastname, birthday)  )', 'CREATE TABLE FOOTBALL(  \tfirstname VARCHAR(30),\tlastname VARCHAR(30),\tbirthdare DATE,\tshirtnum INT,\tposition VARCHAR(30)  )', 'CREATE TABLE FOOTBALL(  \tfirstname VARCHAR(30),\tlastname VARCHAR(30),\tbirthdare DATE,\tshirtnum INT,\tposition VARCHAR(30),\tPRIMARY KEY(firstname, lastname, birthday)  )', 'CREATE TABLE PLAYER(  \tfirstname VARCHAR(30),\tlastname VARCHAR(30),\tbirthday DATE,\tshirtnum INT,\tposition VARCHAR(30),\tPRIMARY KEY(firstname, lastname, birthday)  )', 'CREATE DOMAIN chk_pos AS TEXTCHECK (value IN (""""Goalkeeper"""", """"defence"""", """"forwards"""", """"midfield""""))CREATE TABLE PLAYER(  \tFirstname VARCHAR(30),\tName VARCHAR(30),\tBirthDate DATE,\tPlayerNo VARCHAR(30),\tPosition chk_pos,\tPRIMARY KEY(Firstname, Name, BirthDate)  )']","CREATE TABLE team(  	name VARCHAR(50),	player_firstname VARCHAR(30),	player_lastname VARCHAR(30),	birthdate DATE,	player_number INT,	player_position VARCHAR(20),	PRIMARY KEY(player_firstname, player_lastname, birthdate)  )''CREATE TABLE football_team(  	team_name VARCHAR(50),	player_name VARCHAR(30),	birthdate DATE,	player_no INT,	player_pos VARCHAR(20),	PRIMARY KEY(team_name, player_name, birthdate)  )''CREATE TABLE soccer_team(  	name VARCHAR(50),	player_fname VARCHAR(30),	player_lname VARCHAR(30),	birth_date DATE,	player_num INT,	player_pos VARCHAR(20)  )",2,DDL
